"idhod","hodnota","stapro_kod","DRUHZVIRE_cis","DRUHZVIRE_kod","refobdobi","rok","uzemi_cis","uzemi_kod","STAPRO_TXT","uzemi_txt","DRUHZVIRE_txt"
"736614399","1154","5560","132","60","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Kozy"
"736614400","3390692","5560","132","80","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Drůbež"
"736614401","642958","5560","132","81","20140401","2014","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Slepice"
"736614402","1657","5560","132","70","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Koně"
"736614403","92132","5560","132","1","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Skot"
"736614404","38569","5560","132","7","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Skot - krávy"
"736614405","96821","5560","132","30","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasata"
"736614406","5871","5560","132","33","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasnice chovné"
"736614407","10133","5560","132","50","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Ovce"
"736614408","1089","5560","132","60","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Kozy"
"736614409","470809","5560","132","80","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Drůbež"
"736614410","170357","5560","132","81","20140401","2014","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Slepice"
"736614411","399710","5560","132","80","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Drůbež"
"736614412","90125","5560","132","81","20120401","2012","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Slepice"
"736614413","1715","5560","132","70","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Koně"
"736614414","60167","5560","132","1","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot"
"736614415","24028","5560","132","7","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot - krávy"
"736614416","194801","5560","132","30","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasata"
"736614417","11041","5560","132","33","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasnice chovné"
"736614418","9956","5560","132","50","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Ovce"
"736614419","1171","5560","132","60","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Kozy"
"736614420","3299773","5560","132","80","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Drůbež"
"736614421","476500","5560","132","81","20120401","2012","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Slepice"
"736614422","1640","5560","132","70","20120401","2012","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Koně"
"736614423","90548","5560","132","1","20120401","2012","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Skot"
"736614424","38087","5560","132","7","20120401","2012","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Skot - krávy"
"736614425","90108","5560","132","30","20120401","2012","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasata"
"736614426","5125","5560","132","33","20120401","2012","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Prasnice chovné"
"736614427","10405","5560","132","50","20120401","2012","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Ovce"
"736614428","841","5560","132","60","20120401","2012","100","3123","Počet hospodářských zvířat","Olomoucký kraj","Kozy"
"736614429","22962","5560","132","33","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"736614430","12387","5560","132","50","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"736614431","1839","5560","132","60","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Kozy"
"736614432","472418","5560","132","80","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Drůbež"
"736614433","99780","5560","132","81","20100401","2010","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Slepice"
"736614434","1548","5560","132","70","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Koně"
"736614435","61635","5560","132","1","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot"
"736614436","24417","5560","132","7","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Skot - krávy"
"736614437","275242","5560","132","30","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasata"
"736614438","20005","5560","132","33","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Prasnice chovné"
"736615747","1824","5560","132","70","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Koně"
"736615748","128826","5560","132","1","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot"
"736615749","51273","5560","132","7","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Skot - krávy"
"736615750","229297","5560","132","30","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasata"
"736615751","18164","5560","132","33","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Prasnice chovné"
"736615752","4432","5560","132","50","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Ovce"
"736615753","2164","5560","132","60","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Kozy"
"736615754","3117200","5560","132","80","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Drůbež"
"736615755","963103","5560","132","81","20020301","2002","100","3093","Počet hospodářských zvířat","Pardubický kraj","Slepice"
"736615756","710","5560","132","70","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Koně"
"736615757","226513","5560","132","1","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot"
"736615758","86062","5560","132","7","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Skot - krávy"
"736615759","399361","5560","132","30","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasata"
"736615760","33219","5560","132","33","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Prasnice chovné"
"736615761","6315609","5560","132","81","20060401","2006","97","19","Počet hospodářských zvířat","Česká republika","Slepice"
"736615771","3125","5560","132","70","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Koně"
"736615772","208803","5560","132","1","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot"
"736615773","86184","5560","132","7","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Skot - krávy"
"736615774","340597","5560","132","30","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Prasata"
"736615775","27155","5560","132","33","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Prasnice chovné"
"736615776","21533","5560","132","50","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Ovce"
"736615777","1989","5560","132","60","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Kozy"
"736615778","4009684","5560","132","80","20060401","2006","100","3034","Počet hospodářských zvířat","Jihočeský kraj","Drůbež"
"736615779","14869","5560","132","7","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Skot - krávy"
"736615780","43128","5560","132","30","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasata"
"736615781","3396","5560","132","33","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Prasnice chovné"
"736615782","10474","5560","132","50","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Ovce"
"736615783","1091","5560","132","60","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Kozy"
"736615784","244111","5560","132","80","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Drůbež"
"736615785","98139","5560","132","81","20040401","2004","100","3051","Počet hospodářských zvířat","Karlovarský kraj","Slepice"
"736615786","1033","5560","132","70","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Koně"
"736615787","44453","5560","132","1","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Skot"
"736615788","16799","5560","132","7","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Skot - krávy"
"736615789","144221","5560","132","30","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasata"
"736615790","11418","5560","132","33","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Prasnice chovné"
"736615791","8421","5560","132","50","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Ovce"
"736615792","1596","5560","132","60","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Kozy"
"736615793","2041441","5560","132","80","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Drůbež"
"736615794","826284","5560","132","81","20040401","2004","100","3069","Počet hospodářských zvířat","Ústecký kraj","Slepice"
"736615795","1292","5560","132","70","20040401","2004","100","3077","Počet hospodářských zvířat","Liberecký kraj","Koně"
"736615796","38124","5560","132","1","20040401","2004","100","3077","Počet hospodářských zvířat","Liberecký kraj","Skot"
"736615797","5822","5560","132","50","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Ovce"
"736615798","933","5560","132","60","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Kozy"
"736615799","1333588","5560","132","80","20020301","2002","100","3107","Počet hospodářských zvířat","Kraj Vysočina","Drůbež"
"736614439","9085","5560","132","50","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Ovce"
"736614440","1220","5560","132","60","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Kozy"
"736614441","4006760","5560","132","80","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Drůbež"
"736614442","522091","5560","132","81","20100401","2010","100","3115","Počet hospodářských zvířat","Jihomoravský kraj","Slepice"
